0, 10, 21, 0.119690822688, 0.4055946679, 6.52065990014, 9.47993132807
1, 10, 0.375483688247, 0.119690822688, 0.275317746673, 0.258933331462, 0.0677585181449
2, 10, 0.277792211465, 0.10177844796, 0.161078028657, 0.185449802861, 0.0674745118435
3, 10, 0.196258465892, 0.10177844796, 0.117606227928, 0.125445676101, 0.0299100584556
4, 10, 0.119910910622, 0.100540414996, 0.103194576324, 0.105781044756, 0.00670731430156
5, 10, 0.103785431187, 0.100540414996, 0.101861798976, 0.102185746842, 0.00104899249196
6, 10, 0.102158907426, 0.100035060713, 0.100903755836, 0.10099882778, 0.000529497305775
7, 10, 0.100477417293, 0.0983536675781, 0.0998870125545, 0.0997055844574, 0.00068090559631
8, 10, 0.0999834067997, 0.0974803933656, 0.098711076183, 0.098764052569, 0.000808623832787
9, 10, 0.100175901934, 0.0974803933656, 0.098210304601, 0.0985005528509, 0.000926104431034
